attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,c1,c2,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cls_coef,cor.mean,cor.sd,cov.mean,cov.sd,density,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,hubs.mean,hubs.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lh_trace,lsc,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t1.mean,t1.sd,t2,t3,t4,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,task_id
1.4309572642925998,1.6973501009162033,-1.5549919621946435,-0.20697736653685425,-0.3494007613651294,0.6628353946912984,-0.7221598189839546,0.9823266531059004,0.0,0.0,1.0217104970558346,2.0536152686607285,-0.6232192782112925,-0.40000000073560993,-0.8085250189279145,-0.8017207260805395,-0.24150475916470163,-0.2111942543498068,0.43293151231308347,-0.2067948595874299,-0.19465383261428276,0.3517840430479013,0.7109283745016626,-0.5295598893310888,-0.34343997129725923,0.0,-0.4623278396708149,0.0,-0.40120941970668333,0.0,0.514825222365006,0.0,0.9079951236569098,-0.767510417560691,-0.4001054009271769,-0.3201775615443182,-0.27598617845870504,0.0,0.0,0.7888030457587318,-0.26373681405080446,-0.2890991819563213,-0.4118771783615622,-0.39928223893631204,-1.4011444870649725,-0.31646366746156485,0.4917070823882149,2.2377621086046386,-0.5337961853179797,0.0,-0.5698629793180986,0.0,-0.5652454838498128,0.0,-0.2855688891202089,0.5795826808023237,0.0,0.0,-0.25196374737258503,-0.23601937789850883,-0.47637436053112164,-0.39183668439796143,-0.43612271058122626,-0.39551616261456796,-0.34021657856340176,-0.25784691382070246,-0.7115192629941777,-0.6796210386898724,-0.17109285378323325,0.32643065632623,-0.14873717982548487,-0.3925068960443902,-0.04131386995047128,-0.14212655032765445,0.3687578701512851,-0.31023726033131954,-0.10191957837908847,0.0,-0.6253075290311341,-0.6470998872385958,-0.6877784172677588,-0.11618274281477876,-0.22390990740572758,-0.31023726033131954,-0.2916864424947054,-0.17703560084839637,0.0,-0.4246852583113178,-0.25149456159662487,-0.23586014519393184,-0.3486910343665207,-0.28857316335066335,-0.26915214933839243,0.0,-1.4790432920903294,1.9371745605500592,2.5038011239799656,-0.3692413986517341,-0.609675030310697,-0.5220578894720554,-0.3494007613651294,-0.22792015863314258,0.8578030798694584,-0.491659650163472,-0.4668986753123985,-0.20679485958743,-0.19462530383080923,-0.14510694035522118,3
-0.603104792336615,-0.4776128389163545,0.4871986338189267,-0.5370437223780401,-0.42793113926347637,0.6692153905485129,-0.7358413290652204,-1.5269993322741724,1.7822106903003878,0.0,0.10641437375025933,0.09718169427951737,2.476486851000433,-0.3999999991284605,-0.29978698800363335,0.41109026903907725,-0.24150436173912612,-0.21119422955115513,0.41450982095593836,-0.20679485038710424,-0.19465383079034349,-0.42248396800441607,-0.7815214072688643,1.6734904016484544,-0.7235427402758228,-0.4287586331635717,-0.4406187999946519,-0.38546437231165814,5.13786464055995,2.0270072964718007,-0.390614342577993,1.2956566423045923,-1.6402440661645405,-0.9170646802934639,-0.4001054009271769,-0.3201775615443182,-0.27531183794751796,0.0,0.0,0.7123343714467729,-1.2990886107570292,4.220250766536083,-0.3997322717077068,-0.3989213402355701,1.8895903903748879,-0.2599421220044536,-0.5041882360254119,-0.5019916695524402,-0.7249144502433769,-0.031564256487612775,-0.7014624972204924,-0.2583224964852378,-0.6953976158670275,-0.2135817965210524,0.1839189114840558,0.6177576437656881,0.0,0.0,-0.25173367321868706,-0.2360198924227761,-0.4604785030195524,-0.3906894434327763,-0.40462516697032397,-0.3913680526114919,-0.34021657856340176,-0.25784691382070246,1.011771563232554,2.1344482418095154,-0.5866316446519915,-0.8301451269991035,0.7789318055569823,-0.7675777713417296,-0.8353339765857974,0.6902860091548542,1.0465247343716222,-0.37051786702886236,-0.24401899054224063,0.0,4.105279864508749,-0.18443635273686,2.496380921934828,2.955383638595149,-0.22390990740572758,-0.37051786702886236,-0.3172275840907694,-0.4004718752172365,0.0,2.463294425144113,-0.25126451119301835,-0.23586065970044454,-0.2252596386561013,-0.2876234217188025,-0.2691251778734671,0.9165394255312065,-0.46790712361136966,-0.6684391083027378,-0.33132106424846375,-0.7479729774596015,-0.6221997965264132,-0.8193795194133078,-0.42793113926347637,-0.3951526446579183,1.1202910932222583,-0.46065878242004205,-0.46303716468579825,-0.2067948503871043,-0.19462530324744165,-1.1879119229537196,6
-0.9132843108669145,-1.1255020946459293,-0.05924374509266206,-1.1101233067303118,-0.3858680660888439,-0.1603781917042303,-0.1627797178339639,-0.12863212081873096,0.7393291065427592,0.0,-0.41052311714124223,-0.7906839462328229,-0.35583844578203633,-0.40000000216336146,-1.1534431862155918,-1.7528839193249703,-0.24150475303619293,-0.2111942542825288,0.38827006960872007,-0.20679485628872585,-0.19465383264052022,-0.41308969696038234,0.036872406332686895,-1.0016794359546213,0.17409639641369942,0.9744220781761833,2.980375230243399,-0.5953148247722945,0.20922367978549744,-0.5193550212550984,1.6059843599059818,-0.8130850638369624,-0.012202361556391712,0.1670198935241453,-0.38432495440083086,-0.32010773601212805,-0.2759499263115698,-0.40228154611087275,-0.4546693219488234,-0.6667481665797845,1.632490909230298,-0.02757989672321412,-0.40308516004772826,-0.4000411416815379,-0.23882140707694016,-1.305663711336674,-0.523860002679788,-0.5058568183862773,0.0816813328329363,1.3803998925781717,-0.18552680547846062,-0.25405136260073913,0.1599040037039354,0.7077407712352223,-0.2832634056476461,-0.7605493762197706,0.0,0.0,-0.2518983386171031,-0.2360198924227761,-0.46951663980031977,-0.39199247073189414,-0.42234253525145654,-0.39644633045373395,-0.3275768745309117,-0.25784691382070246,-0.3016606347686871,-1.0111204330768806,0.2984158044966271,0.49654898685317045,-0.06804947837744844,0.31129579675049035,0.7903095406602664,-0.010783932904243506,0.5150454005153312,-0.40668623104738805,-0.24401899054224063,0.0,-0.4281997209669723,-0.699415198560347,-0.47550112798758637,-0.5861380857520025,-0.22390990740572758,-0.40668623104738805,-0.36511722458338947,-0.2971372852775278,0.0,-0.4166097969753705,-0.2514456244332334,-0.23586065970044454,-0.3305299614524824,-0.2880440896600008,-0.2691658226702566,-0.7581973604517013,-0.5308908633602569,-0.7980765478479602,0.5605027409731967,-0.7479729774596015,-0.608589157309208,-0.7625052541977829,-0.3858680660888439,-0.2546548073020359,1.9077551332806582,-0.47824918049333,-0.4675218287648872,-0.2067948562887259,-0.19462530385220267,-0.24154029338884403,11
-0.6645688746202002,-0.9630222061799704,0.9400013924716516,-0.8434585113270257,0.3764583768957979,0.6698766423367045,-0.7359685111136606,0.16197583978439464,0.03726129474154852,0.0,0.003718724788191704,-0.46624581038863744,1.3225418495395793,-0.4000000027599577,0.036113104203173124,0.2810235234413357,-0.24119770656574796,-0.21115638961191036,0.429011120810172,-0.20678676597925125,-0.19464547939915927,-0.48655049410551166,-1.5344127514051311,0.7137780289299829,-0.9260117007134198,-0.9277455267835759,-0.4623278396708149,-0.5953148247722945,-0.05988690791863557,0.12571881069356397,-0.9350469595821532,-0.8130850638369624,-1.3004788408550136,-0.9227904022754903,1.4778203961565433,0.7046886764818623,-0.17716824321478244,0.0,0.0,0.42487159871515506,0.1555818446549089,-0.5978405562736834,-0.042059803509679645,-0.2966604289790911,1.328928071351244,-0.864460847028873,-0.514121098041302,-0.5028056543893752,-0.8803471339911497,-0.939870401696819,-0.8219413283021696,-0.8867470953839364,-0.9390182336585722,-1.010307655093454,0.04234227951902057,-0.3076817033274582,0.0,0.0,-0.24420625372563243,-0.23454513835406454,0.501832076896354,-0.14097952911206318,1.6081752477559168,0.5291608716278076,2.0399099113324364,0.8795579580430541,1.498775791046743,0.7341984996926768,-0.6893501616507074,-0.16927816534584608,-0.4584505372919373,-0.7811080797438009,-0.8742857855423037,-0.9067946794590671,-1.3657224034545106,0.2322881999465658,-0.24401899054224063,0.0,0.9515549354821605,-0.23757542743940413,1.0104398969736208,-0.33470994635862183,-0.1943945105204271,0.2322881999465658,0.053118969052159036,-0.40420561273257016,0.0,0.2664952661102681,-0.2468382895938739,-0.2350429739898161,0.7259987297528347,-0.26446380072319003,-0.26473331484549095,0.0,-0.5262232034481087,-0.6798782444132337,-0.6167784535353836,-0.49021950975778106,-0.5933988679587074,-0.37249601823647843,0.3764583768957979,-0.26447260395434097,-1.0671090180510743,1.4631921531294265,0.3600336063673771,-0.2067867659792513,-0.19462363720991296,-1.187369112509007,12
-0.8025954889758032,-1.0354868272382736,0.9896972189707485,-1.110512758706072,-0.14879597134253414,0.6698766423367045,-0.7359685111136606,-0.5334061403120064,1.5977515559444113,0.0,-0.439577127064032,-0.39037970255779847,1.3225418495395793,-0.39999999979066714,-0.48207211335270067,-0.739419677745585,-0.24150476342715055,-0.21119425472479525,0.432510422895722,-0.20679485981209256,-0.19465383265640315,-0.39671520968378554,-0.32030250974063,1.2575547144397536,-0.8241784759575129,-0.21910522519208453,-0.46231344920020445,-0.5947541291543067,0.5570441859269428,0.6786563699096448,-0.9350469595821532,-0.8130850638369624,-1.3004788408550136,-0.9227904022754903,-0.3994254953011457,-0.3200040398979965,-0.27598016369981154,-0.4991634493681833,-0.4540115980529397,0.5790557258846777,0.1763750747277331,-0.5316059937055994,-0.4132992006776196,-0.39995844351743653,1.5570916667861727,-0.7516034933968037,-0.5098792576381506,-0.5022143931512209,-0.8372993188500382,0.08901308830558267,-0.7873862281049752,-0.10103396529432963,-0.7937210386679919,0.2907903768042296,0.3227972817011194,0.15074673013652037,0.0,0.0,-0.25197440758490663,-0.2360194288398343,-0.4783247026730907,-0.39195864981552975,-0.440856451817447,-0.3962609257693338,-0.3401760562061374,-0.2578349390886351,0.29788927370111973,1.2519004575929484,0.36222726830976165,0.6823330697410193,-0.33627160703311515,0.1863089710043089,0.6764650282664709,-0.7662234646180739,-0.7563625755686867,-0.1896760469362339,-0.24401899054224063,0.0,0.9515549354821605,-0.6733952147713707,1.0104398969736208,-0.33470994635862183,-0.22390990740572758,-0.1896760469362339,-0.1448248783173372,-0.34739266862096724,0.0,0.9674398976709006,-0.25150527349408663,-0.2358602010935269,0.5982902970694747,-0.2887036897614964,-0.2691632919445168,1.550307201063393,-0.4117312903746114,-0.7310965448095113,-0.7404348829504928,-0.7479659848923572,-0.6111112783339999,-0.5880109788685973,-0.14879597134253414,0.19532753926194937,0.8301727626744271,-0.4958781208710661,-0.46743152709891805,-0.20679485981209264,-0.1946253038552494,-1.1879117189851254,14
0.9740131826601608,0.5670527006536299,-0.5965866084476374,0.7299654336327354,-0.33730537881158074,0.32265163117379475,-0.12350020152801373,0.0,0.0,0.0,1.5551545736767767,0.6744690849674693,-0.68105120272093,2.49999999996375,0.0,0.0,0.0,0.0,0.4422719128333513,0.0,0.0,-0.5339067911015151,0.0,0.0,0.0,0.0,0.0,0.0,-1.0453968957858517,0.0,-0.9350469595821532,0.0,0.9079951236569098,0.15883868441660245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3322462684292446,0.0,0.0,-1.0139657193891645,0.383665031679377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051021881662637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867560569408955,1.0384696753846683,-1.0904673256562472,0.0,0.0,0.0,0.0,0.0,0.0,-0.39161607937300236,-0.24401899054224063,0.0,-0.6253075290311341,1.5893796717662616,0.0,-0.5725309085796629,-0.1943945105204271,-0.39161607937300236,-0.3491540110858494,-0.4192897327240176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12911893520654663,-0.4716199791130121,2.0832900133821313,0.0,-0.33730537881158074,0.0,0.0,-0.4827654461244067,-0.4655790451558793,0.0,0.0,0.0,15
-0.8433591808730698,-1.095321199263348,0.9896971277612062,-1.1105121598573737,-0.19381777262010547,0.6698766423367045,-0.7359685111136606,-2.788517578170929,1.0284948078806564,0.0,-0.4670517390254012,-0.5106636795855102,1.3225418495395793,-0.3999999988719196,-0.6801472063148213,-0.9615606528416694,-0.24150453027359248,-0.211194234500674,0.4331808007275578,-0.20679484836594086,-0.19465382879129736,-0.3854734998600934,-0.3218053341829796,0.8845460608315112,-0.8784611989503813,-0.846927131430208,-0.4623277579367088,-0.595313378391542,0.814215917529997,-0.12361469154314976,-0.9350469595821532,-0.8130850638369624,-1.3004788408550136,-0.9227904022754903,0.0,0.0,-0.27418429225237223,0.0,0.0,0.7687002426002083,0.1881411803937753,-0.5124452809626894,-0.39790907098051415,-0.3968231987073365,1.5677857817669836,-0.8760034167274068,-0.5115199859486702,-0.5044338705339796,-0.8803471339911497,-0.939870401696819,-0.8219413283021696,-0.8867470953839364,-0.9321537992495684,-0.90079074752459,0.321182948840207,0.06285445124429953,0.0,0.0,-0.2518683343326188,-0.23600804347615775,-0.4785697970458525,-0.39147059582934945,-0.4413489413017319,-0.39446393386521345,-0.4249331701037469,-0.24165835792846346,0.23151826019248,0.7440795478623623,-0.6839296594344164,0.4101472118923964,-0.7535601435852234,-0.7980209652463902,-0.9252531015265302,-0.9195738808082484,-1.4672747171976128,-0.2258444109547596,-0.24401899054224063,0.0,0.9515549354821605,-0.697371631711841,1.0104398969736208,-0.33470994635862183,0.6910673960385865,-0.2258444109547596,-0.17355866261290923,-0.3403873737956927,0.0,1.033646778231254,-0.25128880415065874,-0.23583919550412277,0.23619978918428372,-0.28768334417688624,-0.2690345239418861,1.1221030030464945,-0.5339458391657966,-0.7563950169001528,-0.7404355402562686,-0.7479720752598156,-0.6155799955601352,-0.6608945755554989,-0.19381777262010547,0.02592748649805296,0.5296930631784585,-0.4963651604482574,-0.4658262690696527,-0.20679484836594092,-0.1946253009450751,-1.187911859461658,16
1.3607389533996879,1.2088305627077018,0.17246685453660368,1.2941246131778215,-0.41142314546170017,0.6698766423367045,-0.7359685111136606,1.4966312525950454,-1.2805850994417662,0.0,3.3424797699137065,3.2185454357611776,1.3225418495395793,-0.399999998830593,1.656703524855508,1.6371406317122204,-0.23875411661629084,-0.21067968092846456,0.06570845393425268,-0.2026391122238559,-0.192942039930788,-0.5262055141999765,-3.173409964593266,0.22911471104183773,-0.6313562300863883,1.8770296688867316,0.0,0.0,0.023995561914582183,0.09507893008384317,-0.4804846902070535,2.050367034611855,-1.3004788408550136,-0.9227904022754903,4.826491716630513,5.653977412408669,-0.1346000959480407,0.0,0.0,0.12198621400540519,0.08406402473842206,0.6606161325199121,4.988282321596259,3.4081149332205167,0.433636645998306,1.1892167020074684,-0.5172950819731232,-0.5042581583578101,-0.545596038654259,0.952789333994297,-0.4792227115922899,1.7135633382341549,-0.5912202236023802,1.4693233779929553,1.8938011501988208,-0.2786082420662472,0.0,0.0,-0.20309198955549612,-0.21393244669525677,2.7615013777938757,1.4164193392834306,5.351584231716223,5.246334575354668,2.936896984323083,2.5498725477314625,3.732137827469384,1.7610769353639122,0.9340902521284704,0.0,0.0,1.0590138629379184,1.2503101373876804,0.7225534925615368,1.0643853281817532,-0.40065817037763374,-0.24401899054224063,0.0,0.9515549354821605,2.321794030270776,0.3736080291331035,-0.33470994635862183,-0.22390990740572758,-0.40065817037763374,-0.36192458188388144,-0.43497998097770924,0.0,0.8360136534008267,-0.20689671062090098,-0.21558342447774206,2.5086079103785655,0.020125399786007022,-0.12220663459544137,0.0,-0.4169575021701118,-0.700005716355228,-0.0033623502453272456,1.1308565841769993,-0.5865664789222518,-0.4735485525787157,-0.41142314546170017,-0.3975726454116882,-0.7171250002473409,5.421675881471704,4.944083892806232,-0.20263911222385594,-0.19290802920108746,-1.1879119226940336,18
-0.5593920901327171,-0.1819029095699304,0.9896970525424431,-1.110511767011744,-0.25759865776333146,0.6698766423367045,-0.7359685111136606,-2.9471018881069524,0.8731706904711076,0.0,-0.3001648975222356,-0.5229148313096711,1.3225418495395793,-0.4000000031059725,0.07448324840303139,0.4558349970859081,-0.24134087195036594,-0.21117604633617532,0.4258347232300087,-0.20678971359448745,-0.1946516357036369,-0.4417073739112916,-0.9989180765354476,1.023185346903417,-0.7449048620202705,1.2444661328514137,-0.44949854421666197,-0.07934343595038622,1.0176951150052613,-0.09251893569320287,-0.9043036176920499,-0.04312396281895049,-1.3004788408550136,-0.9227904022754903,0.062290493025570035,-0.02425226388256211,-0.21945877203632114,2.234199145506422,2.2359342487271965,0.39271221830456865,0.14994915684792004,-0.46855230070765447,-0.10987447345440979,-0.31915214822125254,1.495004795106015,-0.9008078688788094,-0.5041553670186549,-0.49782662685471035,-0.7948273280321319,0.5378405593636928,-0.7194089818154121,1.1304005749268649,-0.7559666494184712,1.1529049882771425,0.12674043021057782,0.24110262442690483,0.0,0.0,-0.24835300244785172,-0.23538107164971883,-0.2056647516902955,-0.3158910579446316,0.09635835380771182,-0.12138335839036937,-0.15814276185385126,-0.012449119836050595,0.6832167536210315,0.6428223062712048,0.23755571733506686,0.9498056892987524,1.7776768991788312,0.20322185650689817,0.6923176676692357,-0.16879580154385243,0.33726649264750697,-0.277082926647671,-0.24401899054224063,0.0,0.9515549354821605,-0.181101614604793,1.0104398969736208,-0.33470994635862183,-0.22390990740572758,-0.277082926647671,-0.2437968020020853,-0.375429647390226,0.0,1.0656178230856594,-0.24812136396665177,-0.23529083078053437,0.00998849255715073,-0.2690913106121493,-0.2656645145075006,0.0,-0.35806824023286515,-0.6631735091620531,-0.740417898389032,-0.7479205458089625,-0.6124846198247861,-0.609499712980626,-0.25759865776333146,-0.25237260018549124,-0.3708642166755623,0.025347929470842023,-0.22034265342436718,-0.20678971359448753,-0.1946241424891058,-1.1879115338257615,22
-0.6138121673933564,-0.5990482043575478,-0.6771003597057706,0.9469685289083397,-0.3880627768742811,0.5261991038528879,-0.5825201281580729,-0.32761520447739234,-0.9265706763613085,0.0,-0.6247381367299487,-0.7095639586248401,-0.17084238004545688,-0.39999999984727913,-0.31218629066355796,-0.2289292951654839,-0.24150454818395836,-0.21119421775603786,0.3801366694382627,-0.20679484482067417,-0.19465382591039157,0.09393282159178462,0.668737460234021,-0.811893369175166,1.8540643603110314,0.6848516081829059,2.5657528713959215,0.5016606292615156,0.09341253599052157,-1.069433005688265,1.5025860148839258,-0.316860905596126,-0.012202361556391712,-0.42215142919723936,-0.378806993908659,-0.28925261087396176,-0.2759234543266206,0.0,0.0,0.18493471253814125,0.4735393893581344,0.0014245336280287759,-0.4007008838948241,-0.3936599319159449,-0.486794664376888,0.9728716249089541,-0.5024811566830618,-0.4880216663376461,1.3616058484230733,-0.32439123652454194,2.199971814910691,0.7870654914023789,1.753202520120991,0.8917238806817316,-0.2981061345270113,0.6443948266284435,0.0,0.0,-0.2518397909198885,-0.23597169163123735,-0.4632750622030847,-0.3844923658360901,-0.40945717650154195,-0.36946577303605815,-0.31774599361675276,-0.2323417521031403,-0.6436453613869433,-0.8227582211919505,2.5472010296086784,0.0,0.0,2.5170322376800063,1.3958489859012189,2.057075844776267,1.3625590365260225,-0.39161607937300236,-0.23183904092825616,0.0,-0.4281997209669723,-0.4705357115276861,-0.47550112798758637,-0.431178739744612,-0.22390990740572758,-0.39161607937300236,-0.34596136838634145,-0.0622512641652641,0.0,-0.5260686538974195,-0.2513998887665124,-0.23582821721904096,-0.45200257483097966,-0.28790703105484977,-0.2689250478580856,-0.7743717600771931,-0.5633647203402061,-0.35157963473051573,1.14929029689556,1.6842262807449087,-0.6167265146075704,-0.7671273125286144,-0.3880627768742811,-0.3767971672425311,-0.5421329913454744,-0.46570028611491726,-0.44340714289087335,-0.20679484482067423,-0.1946252972668944,1.112528042546919,23
